Abbreviation,SchoolID,MasterSchoolID,StudentID,SSID,TestDate,TestType,TestPeriod,TestSubjectGroup,TestSubject,TestGrade,TestName,TestScoreType,AssessmentName,RawScore,ScaleScore
Animo Florence-Firestone Charter Middle,,,,3560147436,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,379.0,379.0
Animo Pat Brown,,,,2580302474,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,631.0,631.0
Animo Pat Brown,,,,6433018255,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,581.0,581.0
Animo Florence-Firestone Charter Middle,,,,4657827734,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,431.0,431.0
Animo Pat Brown,,,,2428928223,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,578.0,578.0
Animo Florence-Firestone Charter Middle,,,,5980264560,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,423.0,423.0
Animo Compton Charter,,,,6538187406,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,378.0,378.0
Animo Florence-Firestone Charter Middle,,,,6905708133,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,394.0,394.0
Animo Pat Brown,,,,4033591661,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,581.0,581.0
Animo Florence-Firestone Charter Middle,,,,9528778304,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,418.0,418.0
Animo Florence-Firestone Charter Middle,,,,5330870730,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,399.0,399.0
Animo Pat Brown,,,,3579851891,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,570.0,570.0
Animo Florence-Firestone Charter Middle,,,,4604817677,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,373.0,373.0
Animo Pat Brown,,,,5279302866,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,616.0,616.0
Animo Pat Brown,,,,9521589374,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,608.0,608.0
Animo James B. Taylor Charter Middle,,,,4673909970,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,365.0,365.0
Animo Pat Brown,,,,9441121397,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,592.0,592.0
Animo Pat Brown,,,,4552862005,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,612.0,612.0
Animo Florence-Firestone Charter Middle,,,,4761915131,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,406.0,406.0
Animo Pat Brown,,,,5994770916,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,560.0,560.0
Animo Florence-Firestone Charter Middle,,,,7413879363,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,393.0,393.0
Animo Florence-Firestone Charter Middle,,,,4496426381,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,406.0,406.0
Animo Florence-Firestone Charter Middle,,,,3305950795,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,368.0,368.0
Animo Pat Brown,,,,9349568346,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,565.0,565.0
Animo Pat Brown,,,,3286151425,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,620.0,620.0
Animo Pat Brown,,,,1503845021,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,618.0,618.0
Animo Florence-Firestone Charter Middle,,,,5253867898,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,411.0,411.0
Animo Florence-Firestone Charter Middle,,,,6739633743,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,369.0,369.0
Animo Pat Brown,,,,5662486563,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,585.0,585.0
Animo Mae Jemison Charter Middle,,,,3456135371,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,370.0,370.0
Animo Pat Brown,,,,2594432946,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,606.0,606.0
Animo Pat Brown,,,,9764984722,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,618.0,618.0
Animo Pat Brown,,,,5993005612,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,571.0,571.0
Animo Florence-Firestone Charter Middle,,,,2180076996,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,430.0,430.0
Animo Florence-Firestone Charter Middle,,,,6433167881,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,406.0,406.0
Animo Florence-Firestone Charter Middle,,,,4007624220,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,433.0,433.0
Animo Pat Brown,,,,1446335460,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,607.0,607.0
Animo Pat Brown,,,,3122414119,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,616.0,616.0
Animo Pat Brown,,,,4419219374,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,584.0,584.0
Animo Pat Brown,,,,2177259660,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,597.0,597.0
Animo Florence-Firestone Charter Middle,,,,7646226434,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,403.0,403.0
Animo Ellen Ochoa Charter Middle,,,,2150656547,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,370.0,370.0
Animo Florence-Firestone Charter Middle,,,,3747800158,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,421.0,421.0
Animo Florence-Firestone Charter Middle,,,,3305172453,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,421.0,421.0
Animo Pat Brown,,,,7702688507,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,606.0,606.0
Animo Florence-Firestone Charter Middle,,,,7757210248,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,393.0,393.0
Animo Florence-Firestone Charter Middle,,,,3709755483,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,404.0,404.0
Animo Pat Brown,,,,6921553342,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,610.0,610.0
Animo Pat Brown,,,,4337502614,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,594.0,594.0
Animo Florence-Firestone Charter Middle,,,,7388078332,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,400.0,400.0
Animo Pat Brown,,,,5579277085,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,582.0,582.0
Animo Pat Brown,,,,9375372922,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,633.0,633.0
Animo Pat Brown,,,,7331273008,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,624.0,624.0
Animo Pat Brown,,,,8150721726,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,619.0,619.0
Animo Florence-Firestone Charter Middle,,,,4490018357,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,393.0,393.0
Animo Florence-Firestone Charter Middle,,,,2017698006,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,399.0,399.0
Animo Pat Brown,,,,9018102093,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,602.0,602.0
Animo Pat Brown,,,,4908969821,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,612.0,612.0
Animo Florence-Firestone Charter Middle,,,,7606167063,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,390.0,390.0
Animo Florence-Firestone Charter Middle,,,,1589021820,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,395.0,395.0
Animo Pat Brown,,,,3773249234,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,593.0,593.0
Animo Pat Brown,,,,1369136553,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,580.0,580.0
Animo Florence-Firestone Charter Middle,,,,2206791360,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,424.0,424.0
Animo Pat Brown,,,,3907688747,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,598.0,598.0
Animo Florence-Firestone Charter Middle,,,,7655615032,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,393.0,393.0
Animo Pat Brown,,,,6332662078,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,569.0,569.0
Animo Pat Brown,,,,7661452015,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,606.0,606.0
Animo Florence-Firestone Charter Middle,,,,5027853690,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,423.0,423.0
Animo Pat Brown,,,,3971194301,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,629.0,629.0
Animo Mae Jemison Charter Middle,,,,6379692535,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,409.0,409.0
Animo Florence-Firestone Charter Middle,,,,1625891545,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,416.0,416.0
Animo Pat Brown,,,,7137394918,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,627.0,627.0
Animo Pat Brown,,,,6982621738,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,589.0,589.0
Animo Florence-Firestone Charter Middle,,,,8924973614,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,408.0,408.0
Animo Florence-Firestone Charter Middle,,,,5721190481,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,387.0,387.0
Animo Pat Brown,,,,7561249727,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,589.0,589.0
Animo Florence-Firestone Charter Middle,,,,7134338610,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,396.0,396.0
Animo Florence-Firestone Charter Middle,,,,4224496050,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,398.0,398.0
Animo Pat Brown,,,,5765353470,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,608.0,608.0
Animo Pat Brown,,,,8310909633,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,630.0,630.0
Animo Florence-Firestone Charter Middle,,,,3084676356,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,371.0,371.0
Animo Pat Brown,,,,5646500921,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,605.0,605.0
Animo Pat Brown,,,,7446095886,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,608.0,608.0
Animo Pat Brown,,,,2702162406,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,570.0,570.0
Animo Florence-Firestone Charter Middle,,,,1202465935,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,403.0,403.0
Animo Pat Brown,,,,2305286976,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,614.0,614.0
Animo Pat Brown,,,,1459225710,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,597.0,597.0
Animo Pat Brown,,,,8771680192,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,583.0,583.0
Animo Florence-Firestone Charter Middle,,,,6369678977,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,380.0,380.0
Animo Florence-Firestone Charter Middle,,,,5733938294,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,406.0,406.0
Animo Florence-Firestone Charter Middle,,,,4471078566,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,377.0,377.0
Animo Florence-Firestone Charter Middle,,,,1423173971,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,423.0,423.0
Animo Pat Brown,,,,9302433581,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,629.0,629.0
Animo Pat Brown,,,,4376275301,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,612.0,612.0
Animo Florence-Firestone Charter Middle,,,,6566009163,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,411.0,411.0
Animo Florence-Firestone Charter Middle,,,,9699340724,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,413.0,413.0
Animo Pat Brown,,,,3305873812,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,571.0,571.0
Animo Florence-Firestone Charter Middle,,,,6580136608,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,379.0,379.0
Animo Pat Brown,,,,6155439456,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,613.0,613.0
Animo Florence-Firestone Charter Middle,,,,1301465586,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,395.0,395.0
Animo Pat Brown,,,,4338781301,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,614.0,614.0
Animo Pat Brown,,,,1181446266,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,580.0,580.0
Animo Florence-Firestone Charter Middle,,,,8587865700,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,409.0,409.0
Animo Pat Brown,,,,9580918847,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,618.0,618.0
Animo Pat Brown,,,,5253794144,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,618.0,618.0
Animo Pat Brown,,,,5723952339,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,600.0,600.0
Animo Pat Brown,,,,6223643818,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,604.0,604.0
Animo Pat Brown,,,,5436029485,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,614.0,614.0
Animo Ralph Bunche Charter High,,,,9751334815,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,585.0,585.0
Animo Jefferson Charter Middle,,,,2214127416,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,399.0,399.0
Animo Jefferson Charter Middle,,,,6205759446,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,363.0,363.0
Animo Ralph Bunche Charter High,,,,6296459613,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,608.0,608.0
Animo Ralph Bunche Charter High,,,,2330924837,2024-02-29,CAST,,Science,Science- Overall,12,CAST-Overall,,Grade 12 CAST,568.0,568.0
Animo Jefferson Charter Middle,,,,8380685733,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,402.0,402.0
Animo Ralph Bunche Charter High,,,,8694351448,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,599.0,599.0
Animo Jefferson Charter Middle,,,,9481534986,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,373.0,373.0
Animo Legacy Charter Middle,,,,9230216242,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,409.0,409.0
Animo Jefferson Charter Middle,,,,2433121391,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,379.0,379.0
Animo Jefferson Charter Middle,,,,6144805956,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,388.0,388.0
Animo Jefferson Charter Middle,,,,8430439937,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,382.0,382.0
Animo Ralph Bunche Charter High,,,,7293449226,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,598.0,598.0
Animo Ralph Bunche Charter High,,,,9571506491,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,581.0,581.0
Animo Ralph Bunche Charter High,,,,4047157348,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,583.0,583.0
Animo Ralph Bunche Charter High,,,,4149820607,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,564.0,564.0
Animo Ralph Bunche Charter High,,,,6723087805,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,593.0,593.0
Animo Ralph Bunche Charter High,,,,1614307612,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,600.0,600.0
Animo Ralph Bunche Charter High,,,,6282287447,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,580.0,580.0
Animo Jefferson Charter Middle,,,,4303988482,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,401.0,401.0
Animo Jefferson Charter Middle,,,,2597178161,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,423.0,423.0
Animo Ralph Bunche Charter High,,,,2613801791,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,621.0,621.0
Animo Jefferson Charter Middle,,,,6322873915,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,382.0,382.0
Animo Jefferson Charter Middle,,,,8124215218,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,412.0,412.0
Animo Jefferson Charter Middle,,,,4164337001,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,418.0,418.0
Animo Ralph Bunche Charter High,,,,5954649480,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,602.0,602.0
Animo Jefferson Charter Middle,,,,9043870498,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,393.0,393.0
Animo Jefferson Charter Middle,,,,3916678375,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,365.0,365.0
Animo Ralph Bunche Charter High,,,,4164626182,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,575.0,575.0
Animo Jefferson Charter Middle,,,,9586435623,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,397.0,397.0
Animo Ralph Bunche Charter High,,,,1724886268,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,596.0,596.0
Animo Ralph Bunche Charter High,,,,7043185889,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,628.0,628.0
Animo Ralph Bunche Charter High,,,,1289881078,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,602.0,602.0
Animo Jefferson Charter Middle,,,,2983073646,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,366.0,366.0
Animo Ralph Bunche Charter High,,,,7212664056,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,618.0,618.0
Animo Ralph Bunche Charter High,,,,2054909924,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,609.0,609.0
Animo Ralph Bunche Charter High,,,,7680085626,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,573.0,573.0
Animo Ralph Bunche Charter High,,,,1913793074,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,609.0,609.0
Animo Jefferson Charter Middle,,,,2350592335,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,386.0,386.0
Animo Ralph Bunche Charter High,,,,3241496902,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,578.0,578.0
Animo Ralph Bunche Charter High,,,,8110582176,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,581.0,581.0
Animo Jefferson Charter Middle,,,,1459915503,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,387.0,387.0
Animo Jefferson Charter Middle,,,,2660355437,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,410.0,410.0
Animo Jefferson Charter Middle,,,,2287643512,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,393.0,393.0
Animo Ralph Bunche Charter High,,,,5598815264,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,582.0,582.0
Animo Jefferson Charter Middle,,,,7170923114,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,415.0,415.0
Animo Jefferson Charter Middle,,,,9482542334,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,363.0,363.0
Animo Ralph Bunche Charter High,,,,3487317006,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,583.0,583.0
Animo Jefferson Charter Middle,,,,5657296588,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,410.0,410.0
Animo Ralph Bunche Charter High,,,,8983132367,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,595.0,595.0
Animo Jefferson Charter Middle,,,,6022653772,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,399.0,399.0
Animo Ralph Bunche Charter High,,,,6056847630,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,570.0,570.0
Animo Jefferson Charter Middle,,,,3162055893,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,414.0,414.0
Animo Ralph Bunche Charter High,,,,1741800508,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,590.0,590.0
Animo Ralph Bunche Charter High,,,,5090128176,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,600.0,600.0
Animo Ralph Bunche Charter High,,,,1162845516,2024-02-29,CAST,,Science,Science- Overall,11,CAST-Overall,,Grade 11 CAST,587.0,587.0
Animo Jefferson Charter Middle,,,,2325064533,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,410.0,410.0
Animo Jefferson Charter Middle,,,,3389237583,2024-02-29,CAST,,Science,Science- Overall,8,CAST-Overall,,Grade 8 CAST,409.0,409.0
