Abbreviation,SchoolID,MasterSchoolID,StudentID,SSID,TestDate,TestType,TestPeriod,TestSubjectGroup,TestSubject,TestGrade,TestName,TestScoreType,AssessmentName,RawScore,ScaleScore
Animo Ellen Ochoa Charter Middle,,,,7284353815,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2558.0,2558.0
Animo Ellen Ochoa Charter Middle,,,,6467405804,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2698.0,2698.0
Animo Ellen Ochoa Charter Middle,,,,4688328870,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2525.0,2525.0
Animo Ellen Ochoa Charter Middle,,,,8506360675,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2337.0,2337.0
Animo Ellen Ochoa Charter Middle,,,,7104661672,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2316.0,2316.0
Animo Ellen Ochoa Charter Middle,,,,6644559947,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2463.0,2463.0
Animo Ellen Ochoa Charter Middle,,,,8317688297,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2616.0,2616.0
Animo Ellen Ochoa Charter Middle,,,,6343430084,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2528.0,2528.0
Animo Ellen Ochoa Charter Middle,,,,7130072068,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2611.0,2611.0
Animo Ellen Ochoa Charter Middle,,,,4650962387,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2667.0,2667.0
Animo Ellen Ochoa Charter Middle,,,,4537390926,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2362.0,2362.0
Animo Ellen Ochoa Charter Middle,,,,6994624230,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2528.0,2528.0
Animo Ellen Ochoa Charter Middle,,,,3019684116,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2370.0,2370.0
Animo Ellen Ochoa Charter Middle,,,,2403750216,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2784.0,2784.0
Animo Ellen Ochoa Charter Middle,,,,9053673254,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,,
Animo Ellen Ochoa Charter Middle,,,,8052530771,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2540.0,2540.0
Animo Ellen Ochoa Charter Middle,,,,8732830432,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2468.0,2468.0
Animo Ellen Ochoa Charter Middle,,,,9287947923,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2542.0,2542.0
Animo Ellen Ochoa Charter Middle,,,,8164745752,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2587.0,2587.0
Animo Ellen Ochoa Charter Middle,,,,7282608952,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2522.0,2522.0
Animo Ellen Ochoa Charter Middle,,,,3641218255,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2581.0,2581.0
Animo Ellen Ochoa Charter Middle,,,,8164745752,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2600.0,2600.0
Animo Ellen Ochoa Charter Middle,,,,9096468906,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2418.0,2418.0
Animo Ellen Ochoa Charter Middle,,,,8765812811,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2646.0,2646.0
Animo Ellen Ochoa Charter Middle,,,,5501122031,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2482.0,2482.0
Animo Ellen Ochoa Charter Middle,,,,8052530771,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2699.0,2699.0
Animo Ellen Ochoa Charter Middle,,,,8917419936,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2607.0,2607.0
Animo Ellen Ochoa Charter Middle,,,,3121750348,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2624.0,2624.0
Animo Ellen Ochoa Charter Middle,,,,6610662472,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2527.0,2527.0
Animo Ellen Ochoa Charter Middle,,,,6254216403,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2576.0,2576.0
Animo Ellen Ochoa Charter Middle,,,,6423461087,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2544.0,2544.0
Animo Ellen Ochoa Charter Middle,,,,7162100695,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2553.0,2553.0
Animo Ellen Ochoa Charter Middle,,,,7171618590,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2556.0,2556.0
Animo Ellen Ochoa Charter Middle,,,,3785946693,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2528.0,2528.0
Animo Ellen Ochoa Charter Middle,,,,2427945783,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,,
Animo Ellen Ochoa Charter Middle,,,,9033189805,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2433.0,2433.0
Animo Ellen Ochoa Charter Middle,,,,7913925347,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2586.0,2586.0
Animo Ellen Ochoa Charter Middle,,,,7467576118,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2562.0,2562.0
Animo Ellen Ochoa Charter Middle,,,,7171618590,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2588.0,2588.0
Animo Ellen Ochoa Charter Middle,,,,6977411043,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2599.0,2599.0
Animo Ellen Ochoa Charter Middle,,,,9292746396,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2526.0,2526.0
Animo Ellen Ochoa Charter Middle,,,,4053632354,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2658.0,2658.0
Animo Ellen Ochoa Charter Middle,,,,9033189805,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2355.0,2355.0
Animo Ellen Ochoa Charter Middle,,,,7348253376,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2632.0,2632.0
Animo Ellen Ochoa Charter Middle,,,,3485311031,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2504.0,2504.0
Animo Ellen Ochoa Charter Middle,,,,3062490895,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2483.0,2483.0
Animo Ellen Ochoa Charter Middle,,,,2690252640,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2385.0,2385.0
Animo Ellen Ochoa Charter Middle,,,,8674966113,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2461.0,2461.0
Animo Ellen Ochoa Charter Middle,,,,5937369243,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2505.0,2505.0
Animo Ellen Ochoa Charter Middle,,,,2125630394,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2457.0,2457.0
Animo Ellen Ochoa Charter Middle,,,,3641218255,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2594.0,2594.0
Animo Ellen Ochoa Charter Middle,,,,8452890371,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2405.0,2405.0
Animo Ellen Ochoa Charter Middle,,,,1502458007,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2522.0,2522.0
Animo Ellen Ochoa Charter Middle,,,,3277921860,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2582.0,2582.0
Animo Ellen Ochoa Charter Middle,,,,8404736387,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2523.0,2523.0
Animo Ellen Ochoa Charter Middle,,,,8267098443,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2495.0,2495.0
Animo Ellen Ochoa Charter Middle,,,,9129689447,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2493.0,2493.0
Animo Ellen Ochoa Charter Middle,,,,9096468906,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2495.0,2495.0
Animo Ellen Ochoa Charter Middle,,,,8674966113,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,,
Animo Ellen Ochoa Charter Middle,,,,2048657207,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2494.0,2494.0
Animo Ellen Ochoa Charter Middle,,,,4052901688,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2416.0,2416.0
Animo Ellen Ochoa Charter Middle,,,,2110032898,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2250.0,2250.0
Animo Ellen Ochoa Charter Middle,,,,2913071196,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2370.0,2370.0
Animo Ellen Ochoa Charter Middle,,,,3015180900,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2597.0,2597.0
Animo Ellen Ochoa Charter Middle,,,,9576674087,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2566.0,2566.0
Animo Ellen Ochoa Charter Middle,,,,1967151161,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2728.0,2728.0
Animo Ellen Ochoa Charter Middle,,,,8388704507,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2460.0,2460.0
Animo Ellen Ochoa Charter Middle,,,,4462270806,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2492.0,2492.0
Animo Ellen Ochoa Charter Middle,,,,3062490895,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2456.0,2456.0
Animo Ellen Ochoa Charter Middle,,,,7503227122,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2547.0,2547.0
Animo Ellen Ochoa Charter Middle,,,,1970949194,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2523.0,2523.0
Animo Ellen Ochoa Charter Middle,,,,9643561211,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2638.0,2638.0
Animo Ellen Ochoa Charter Middle,,,,7104661672,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2479.0,2479.0
Animo Ellen Ochoa Charter Middle,,,,5923389396,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2484.0,2484.0
Animo Ellen Ochoa Charter Middle,,,,7750936732,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2549.0,2549.0
Animo Ellen Ochoa Charter Middle,,,,2162747687,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2539.0,2539.0
Animo Ellen Ochoa Charter Middle,,,,6509241213,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2632.0,2632.0
Animo Ellen Ochoa Charter Middle,,,,7741218767,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2496.0,2496.0
Animo Ellen Ochoa Charter Middle,,,,9593576583,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2379.0,2379.0
Animo Ellen Ochoa Charter Middle,,,,6283986096,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2555.0,2555.0
Animo Ellen Ochoa Charter Middle,,,,7693980603,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2669.0,2669.0
Animo Ellen Ochoa Charter Middle,,,,5923389396,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2565.0,2565.0
Animo Ellen Ochoa Charter Middle,,,,3182304971,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2532.0,2532.0
Animo Ellen Ochoa Charter Middle,,,,9441217067,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2705.0,2705.0
Animo Ellen Ochoa Charter Middle,,,,4053632354,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2696.0,2696.0
Animo Ellen Ochoa Charter Middle,,,,2110032898,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2398.0,2398.0
Animo Ellen Ochoa Charter Middle,,,,4218374406,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2446.0,2446.0
Animo Ellen Ochoa Charter Middle,,,,9360269460,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2473.0,2473.0
Animo Ellen Ochoa Charter Middle,,,,3645934165,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2579.0,2579.0
Animo Ellen Ochoa Charter Middle,,,,3277921860,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2580.0,2580.0
Animo Ellen Ochoa Charter Middle,,,,9220657386,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2568.0,2568.0
Animo Ellen Ochoa Charter Middle,,,,4696294241,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2570.0,2570.0
Animo Ellen Ochoa Charter Middle,,,,5973186857,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2355.0,2355.0
Animo Ellen Ochoa Charter Middle,,,,3746619696,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2532.0,2532.0
Animo Ellen Ochoa Charter Middle,,,,5494952632,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2518.0,2518.0
Animo Ellen Ochoa Charter Middle,,,,5030784202,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2701.0,2701.0
Animo Ellen Ochoa Charter Middle,,,,5045383495,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2436.0,2436.0
Animo Ellen Ochoa Charter Middle,,,,3182304971,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2475.0,2475.0
Animo Ellen Ochoa Charter Middle,,,,4985376816,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2532.0,2532.0
Animo Ellen Ochoa Charter Middle,,,,5692201446,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2329.0,2329.0
Animo Ellen Ochoa Charter Middle,,,,7750936732,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2513.0,2513.0
Animo Ellen Ochoa Charter Middle,,,,7097095980,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2506.0,2506.0
Animo Ellen Ochoa Charter Middle,,,,3690074856,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2434.0,2434.0
Animo Ellen Ochoa Charter Middle,,,,6461786294,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2568.0,2568.0
Animo Ellen Ochoa Charter Middle,,,,1970949194,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2604.0,2604.0
Animo Ellen Ochoa Charter Middle,,,,4218374406,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2416.0,2416.0
Animo Ellen Ochoa Charter Middle,,,,7421559467,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2292.0,2292.0
Animo Ellen Ochoa Charter Middle,,,,6278366992,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2460.0,2460.0
Animo Ellen Ochoa Charter Middle,,,,9441217067,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2541.0,2541.0
Animo Ellen Ochoa Charter Middle,,,,2334907023,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2487.0,2487.0
Animo Ellen Ochoa Charter Middle,,,,6195062160,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2618.0,2618.0
Animo Ellen Ochoa Charter Middle,,,,7338481795,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2250.0,2250.0
Animo Ellen Ochoa Charter Middle,,,,9688309255,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2589.0,2589.0
Animo Ellen Ochoa Charter Middle,,,,6005900946,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2457.0,2457.0
Animo Ellen Ochoa Charter Middle,,,,9319776434,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2657.0,2657.0
Animo Ellen Ochoa Charter Middle,,,,9402681420,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2456.0,2456.0
Animo Ellen Ochoa Charter Middle,,,,9402681420,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2427.0,2427.0
Animo Ellen Ochoa Charter Middle,,,,1502458007,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2455.0,2455.0
Animo Ellen Ochoa Charter Middle,,,,8009536858,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2603.0,2603.0
Animo Ellen Ochoa Charter Middle,,,,3022319294,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2499.0,2499.0
Animo Ellen Ochoa Charter Middle,,,,8519556486,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2343.0,2343.0
Animo Ellen Ochoa Charter Middle,,,,5958486202,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,,
Animo Ellen Ochoa Charter Middle,,,,7455953621,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2508.0,2508.0
Animo Ellen Ochoa Charter Middle,,,,7032765881,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2538.0,2538.0
Animo Ellen Ochoa Charter Middle,,,,7525105997,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2627.0,2627.0
Animo Ellen Ochoa Charter Middle,,,,9208497903,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2478.0,2478.0
Animo Ellen Ochoa Charter Middle,,,,7294559231,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2401.0,2401.0
Animo Ellen Ochoa Charter Middle,,,,5177229074,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2627.0,2627.0
Animo Ellen Ochoa Charter Middle,,,,5958486202,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,,
Animo Ellen Ochoa Charter Middle,,,,5371336416,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2476.0,2476.0
Animo Ellen Ochoa Charter Middle,,,,1091489951,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2490.0,2490.0
Animo Ellen Ochoa Charter Middle,,,,8452890371,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2489.0,2489.0
Animo Ellen Ochoa Charter Middle,,,,7282608952,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2561.0,2561.0
Animo Ellen Ochoa Charter Middle,,,,5712018794,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2618.0,2618.0
Animo Ellen Ochoa Charter Middle,,,,5371336416,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2451.0,2451.0
Animo Ellen Ochoa Charter Middle,,,,9217399893,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2592.0,2592.0
Animo Ellen Ochoa Charter Middle,,,,3018454018,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2447.0,2447.0
Animo Ellen Ochoa Charter Middle,,,,8009536858,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2621.0,2621.0
Animo Ellen Ochoa Charter Middle,,,,6938923893,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2478.0,2478.0
Animo Ellen Ochoa Charter Middle,,,,9643561211,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2593.0,2593.0
Animo Ellen Ochoa Charter Middle,,,,9593576583,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2531.0,2531.0
Animo Ellen Ochoa Charter Middle,,,,7525105997,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2618.0,2618.0
Animo Ellen Ochoa Charter Middle,,,,5301631078,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2559.0,2559.0
Animo Ellen Ochoa Charter Middle,,,,1091489951,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2372.0,2372.0
Animo Ellen Ochoa Charter Middle,,,,6915218635,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2640.0,2640.0
Animo Ellen Ochoa Charter Middle,,,,4052901688,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2420.0,2420.0
Animo Ellen Ochoa Charter Middle,,,,9285455316,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2545.0,2545.0
Animo Ellen Ochoa Charter Middle,,,,7338481795,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2457.0,2457.0
Animo Ellen Ochoa Charter Middle,,,,9583146494,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2503.0,2503.0
Animo Ellen Ochoa Charter Middle,,,,7032765881,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2615.0,2615.0
Animo Ellen Ochoa Charter Middle,,,,7070603321,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2442.0,2442.0
Animo Ellen Ochoa Charter Middle,,,,1244918428,2024-02-29,SBAC,,ELA,ELA- Overall,6,SBAC-ELA Overall,,Grade 6 ELA Summative,2569.0,2569.0
Animo Ellen Ochoa Charter Middle,,,,7503227122,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2557.0,2557.0
Animo Ellen Ochoa Charter Middle,,,,9583146494,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2445.0,2445.0
Animo Ellen Ochoa Charter Middle,,,,8388704507,2024-02-29,SBAC,,Math,Math- Overall,7,SBAC-Math Overall,,Grade 7 Math Summative,2367.0,2367.0
Animo Ellen Ochoa Charter Middle,,,,8519556486,2024-02-29,SBAC,,ELA,ELA- Overall,7,SBAC-ELA Overall,,Grade 7 ELA Summative,2302.0,2302.0
Animo Ellen Ochoa Charter Middle,,,,1142290697,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2607.0,2607.0
Animo Ellen Ochoa Charter Middle,,,,5301631078,2024-02-29,SBAC,,Math,Math- Overall,6,SBAC-Math Overall,,Grade 6 Math Summative,2607.0,2607.0
